Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
2,1719933774164,02/07/2024 15:22:54,1719940974164,2,02/07/2024 19:22:54,86579,59,task-q8b2,,38690753,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,4439.544,4433.343999999999,4439.544,4439.544,4433.343999999999,4439.544,1,4439.544,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719933774167,02/07/2024 15:22:54,1719940974167,2,02/07/2024 19:22:54,86579,59,task-q8b2,,38690753,280560572508207,11357550,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1280x800,1232x652,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_10,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719930815046,02/07/2024 14:33:35,1719941615046,3,02/07/2024 20:33:35,86579,59,task-q8b2,,38691658,280560572510294,11357894,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,320x712,980x1788,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719930823231,02/07/2024 14:33:43,1719941623231,3,02/07/2024 20:33:43,86579,59,task-q8b2,,38691658,280560572510294,11357894,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,320x712,980x1788,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,8195.999999999998,8179.299999999999,8195.999999999998,8195.999999999998,8179.299999999999,8195.999999999998,1,8195.999999999998,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719930823241,02/07/2024 14:33:43,1719941623241,3,02/07/2024 20:33:43,86579,59,task-q8b2,,38691658,280560572510294,11357894,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,320x712,980x1788,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_2,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719934669362,02/07/2024 15:37:49,1719941869362,2,02/07/2024 19:37:49,86579,59,task-q8b2,,38692769,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719934671108,02/07/2024 15:37:51,1719941871108,2,02/07/2024 19:37:51,86579,59,task-q8b2,,38692769,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,1759.7999999523163,1750,1759.7999999523163,1759.7999999523163,1750,1759.7999999523163,1,1759.7999999523163,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719934671108,02/07/2024 15:37:51,1719941871108,2,02/07/2024 19:37:51,86579,59,task-q8b2,,38692769,280560572509255,11357983,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_12,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719934896448,02/07/2024 15:41:36,1719942096448,2,02/07/2024 19:41:36,86579,59,task-q8b2,,38694151,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719934902014,02/07/2024 15:41:42,1719942102014,2,02/07/2024 19:41:42,86579,59,task-q8b2,,38694151,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,5587.806000000093,5575.005999999999,5587.806000000093,5587.806000000093,5575.005999999999,5587.806000000093,1,5587.806000000093,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719934902016,02/07/2024 15:41:42,1719942102016,2,02/07/2024 19:41:42,86579,59,task-q8b2,,38694151,280560572411005,11357601,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x800,1280x673,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_11,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719935250147,02/07/2024 15:47:30,1719942450147,2,02/07/2024 19:47:30,86579,59,task-q8b2,,38694896,280560572375104,11358157,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_10,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719935252794,02/07/2024 15:47:32,1719942452794,2,02/07/2024 19:47:32,86579,59,task-q8b2,,38694896,280560572375104,11358157,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_10,,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,2647.58,2633.2,2647.58,2647.58,2633.2,2647.58,1,2647.58,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719935252798,02/07/2024 15:47:32,1719942452798,2,02/07/2024 19:47:32,86579,59,task-q8b2,,38694896,280560572375104,11358157,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_10,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719935477712,02/07/2024 15:51:17,1719942677712,2,02/07/2024 19:51:17,86579,59,task-q8b2,,38695172,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719935480057,02/07/2024 15:51:20,1719942680057,2,02/07/2024 19:51:20,86579,59,task-q8b2,,38695172,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,2357.02,2350,2357.02,2357.02,2350,2357.02,1,2357.02,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719935480058,02/07/2024 15:51:20,1719942680058,2,02/07/2024 19:51:20,86579,59,task-q8b2,,38695172,280560572502209,11358503,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1906x926,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_32,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719937514486,02/07/2024 16:25:14,1719948314486,3,02/07/2024 22:25:14,86579,59,task-q8b2,,38696181,280560572533897,11359005,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,393x873,393x736,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719937517624,02/07/2024 16:25:17,1719948317624,3,02/07/2024 22:25:17,86579,59,task-q8b2,,38696181,280560572533897,11359005,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,393x873,980x1835,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
3,1719937526314,02/07/2024 16:25:26,1719948326314,3,02/07/2024 22:25:26,86579,59,task-q8b2,,38696181,280560572533897,11359005,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,393x873,980x1835,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,11756.800000000745,11750.9,11756.800000000745,11756.800000000745,11750.9,11756.800000000745,1,11756.800000000745,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
4,1719937526319,02/07/2024 16:25:26,1719948326319,3,02/07/2024 22:25:26,86579,59,task-q8b2,,38696181,280560572533897,11359005,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,393x873,980x1835,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_5,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719937884992,02/07/2024 16:31:24,1719945084992,2,02/07/2024 20:31:24,86579,59,task-q8b2,,38696495,280560572510304,11358970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1366x913,1366x914,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719937887525,02/07/2024 16:31:27,1719945087525,2,02/07/2024 20:31:27,86579,59,task-q8b2,,38696495,280560572510304,11358970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1366x913,1366x914,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,2526,2509,2526,2526,2509,2526,1,2526,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719937887526,02/07/2024 16:31:27,1719945087526,2,02/07/2024 20:31:27,86579,59,task-q8b2,,38696495,280560572510304,11358970,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.5,1366x913,1366x914,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719939578698,02/07/2024 16:59:38,1719950378698,3,02/07/2024 22:59:38,86579,59,task-q8b2,,38697305,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719939590595,02/07/2024 16:59:50,1719950390595,3,02/07/2024 22:59:50,86579,59,task-q8b2,,38697305,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,timedOut,,12015.999999904632,12006.499999999998,12015.999999904632,12015.999999904632,12006.499999999998,12015.999999904632,1,12015.999999904632,0,0,,Time Limit,screen,0,screen,Danke,
3,1719939590612,02/07/2024 16:59:50,1719950390612,3,02/07/2024 22:59:50,86579,59,task-q8b2,,38697305,280560572528894,11359154,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,360x806,980x1595,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_17,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719940199625,02/07/2024 17:09:59,1719947399625,2,02/07/2024 21:09:59,86579,59,task-q8b2,,38699475,280560572377184,11359368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1872x958,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719940203794,02/07/2024 17:10:03,1719947403794,2,02/07/2024 21:10:03,86579,59,task-q8b2,,38699475,280560572377184,11359368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1872x958,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,4174.598000047684,4166.798,4174.598000047684,4174.598000047684,4166.798,4174.598000047684,1,4174.598000047684,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719940203795,02/07/2024 17:10:03,1719947403795,2,02/07/2024 21:10:03,86579,59,task-q8b2,,38699475,280560572377184,11359368,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1920x1080,1872x958,End study,,0,Thank you,3,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_12,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719941064417,02/07/2024 17:24:24,1719948264417,2,02/07/2024 21:24:24,86579,59,task-q8b2,,38700641,280560572370954,11359410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_12,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719941076425,02/07/2024 17:24:36,1719948276425,2,02/07/2024 21:24:36,86579,59,task-q8b2,,38700641,280560572370954,11359410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_12,,,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,timedOut,,13988.5,13978.1,13988.5,13988.5,13978.1,13988.5,1,13988.5,0,0,,Time Limit,screen,0,screen,Danke,
3,1719941076431,02/07/2024 17:24:36,1719948276431,2,02/07/2024 21:24:36,86579,59,task-q8b2,,38700641,280560572370954,11359410,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x911,End study,,0,Thank you,3,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_12,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719942092074,02/07/2024 17:41:32,1719949292074,2,02/07/2024 21:41:32,86579,59,task-q8b2,,38700848,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719942093615,02/07/2024 17:41:33,1719949293615,2,02/07/2024 21:41:33,86579,59,task-q8b2,,38700848,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,continue,,3391,3389.6,3391,3391,3389.6,3391,1,3391,0,0,,Click To Continue,Continue Button,2,object-4,Danke,
3,1719942093615,02/07/2024 17:41:33,1719949293615,2,02/07/2024 21:41:33,86579,59,task-q8b2,,38700848,280560572503248,11359930,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,2560x1440,2512x1318,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_9,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
1,1719945447959,02/07/2024 18:37:27,1719949047959,1,02/07/2024 20:37:27,86579,59,task-q8b2,,38704802,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
2,1719945459893,02/07/2024 18:37:39,1719949059893,1,02/07/2024 20:37:39,86579,59,task-q8b2,,38704802,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,1,Danke,Screen 1,gl8bhj,1,timedOut,,12012.900000023841,12002.7,12012.900000023841,12012.900000023841,12002.7,12012.900000023841,1,12012.900000023841,0,0,,Time Limit,screen,0,screen,Danke,
3,1719945459903,02/07/2024 18:37:39,1719949059903,1,02/07/2024 20:37:39,86579,59,task-q8b2,,38704802,280560572517622,11360479,,complete,,,computer,Desktop or Laptop,Linux x86_64,Edge 122.0.2365.50,360x820,980x1579,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
4,1719945464832,02/07/2024 18:37:44,1719949064832,1,02/07/2024 20:37:44,86579,59,task-q8b2,,38704802,280560572517622,11360479,,complete,,,mobile,undefined K,Android 10,Edge 122.0.0.0,360x820,360x632,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,
5,1719945464840,02/07/2024 18:37:44,1719949064840,1,02/07/2024 20:37:44,86579,59,task-q8b2,,38704802,280560572517622,11360479,,complete,,,mobile,undefined K,Android 10,Edge 122.0.0.0,360x820,360x632,End study,,0,Thank you,3,Speaker Gender M vs. F,,,pass,Consent given,,,Demographics,,,Audio evaluation male vs. female,End study,,,,,Audio check male vs. female,pass,Origin & authenticity male vs. female,,,M_vs._F_15,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,
