Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Audio,Spreadsheet: Variety,Manipulation: Spreadsheet,Store: Progress
18,1719928107260,02/07/2024 13:48:27,1719935307260,2,02/07/2024 17:48:27,86579,59,task-brwb,,38684618,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719928488354,02/07/2024 13:54:48,1719935688354,2,02/07/2024 17:54:48,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719928502657,02/07/2024 13:55:02,1719935702657,2,02/07/2024 17:55:02,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,continue,,14319.8,14307.099999999999,14319.8,14319.8,14307.099999999999,14319.8,1,14319.8,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,43
3,1719928502660,02/07/2024 13:55:02,1719935702660,2,02/07/2024 17:55:02,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,response,sowohl national (z.B. im Bundestag) als auch regional (z.B. in einem Landtag) möglich,13440.8,14307.099999999999,14322.70000000596,13440.8,14307.099999999999,14322.70000000596,1,13440.8,881.9000000059605,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,43
4,1719928506077,02/07/2024 13:55:06,1719935706077,2,02/07/2024 17:55:06,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,3432.7999999999993,3415.2000000000007,3432.7999999999993,3432.7999999999993,3415.2000000000007,3432.7999999999993,1,3432.7999999999993,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_non-st_A3.mp3,non-st,,43
5,1719928515600,02/07/2024 13:55:15,1719935715600,2,02/07/2024 17:55:15,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,12955.900000002981,12941.900000000001,12955.900000002981,12955.900000002981,12941.900000000001,12955.900000002981,1,12955.900000002981,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_non-st_A3.mp3,non-st,,43
6,1719928517142,02/07/2024 13:55:17,1719935717142,2,02/07/2024 17:55:17,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,14498.500000004471,14490.2,14498.500000004471,14498.500000004471,14490.2,14498.500000004471,1,14498.500000004471,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,MARA17_non-st_A3.mp3,non-st,,43
7,1719928517144,02/07/2024 13:55:17,1719935717144,2,02/07/2024 17:55:17,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,7,6346.600000000002,14490.2,14499.2,6346.600000000002,14490.2,14499.2,1,6346.600000000002,8152.5999999999985,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,MARA17_non-st_A3.mp3,non-st,,44
8,1719928517144,02/07/2024 13:55:17,1719935717144,2,02/07/2024 17:55:17,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Badisch,11393.3,14490.2,14500.100000005961,11393.3,14490.2,14500.100000005961,1,11393.3,3106.800000005962,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,MARA17_non-st_A3.mp3,non-st,,44
9,1719928520319,02/07/2024 13:55:20,1719935720319,2,02/07/2024 17:55:20,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,3184.7000000029802,3181.199999999997,3184.7000000029802,3184.7000000029802,3181.199999999997,3184.7000000029802,1,3184.7000000029802,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_st_A6.mp3,st,,44
10,1719928534472,02/07/2024 13:55:34,1719935734472,2,02/07/2024 17:55:34,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,17338.40000000596,17322.199999999997,17338.40000000596,17338.40000000596,17322.199999999997,17338.40000000596,1,17338.40000000596,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_st_A6.mp3,st,,44
11,1719928542073,02/07/2024 13:55:42,1719935742073,2,02/07/2024 17:55:42,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,24939.5,24934.199999999997,24939.5,24939.5,24934.199999999997,24939.5,1,24939.5,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,ROHA11_st_A6.mp3,st,,44
12,1719928542074,02/07/2024 13:55:42,1719935742074,2,02/07/2024 17:55:42,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,1,5663,24934.199999999997,24939.80000000447,5663,24934.199999999997,24939.80000000447,1,5663,19276.80000000447,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,ROHA11_st_A6.mp3,st,,45
13,1719928542074,02/07/2024 13:55:42,1719935742074,2,02/07/2024 17:55:42,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,,24940.30000000447,24934.199999999997,24940.30000000447,24940.30000000447,24934.199999999997,24940.30000000447,1,24940.30000000447,0,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,ROHA11_st_A6.mp3,st,,45
14,1719928552305,02/07/2024 13:55:52,1719935752305,2,02/07/2024 17:55:52,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,continue,10236.600000004473,10225.900000000009,10236.600000004473,10236.600000004473,10225.900000000009,10236.600000004473,1,10236.600000004473,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,46
15,1719928552308,02/07/2024 13:55:52,1719935752308,2,02/07/2024 17:55:52,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,Nein,4779.5,10225.900000000009,10239.800000000003,4779.5,10225.900000000009,10239.800000000003,1,4779.5,5460.300000000003,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,46
16,1719928552308,02/07/2024 13:55:52,1719935752308,2,02/07/2024 17:55:52,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,Nein,8278.199999999997,10225.900000000009,10240.100000004473,8278.199999999997,10225.900000000009,10240.100000004473,1,8278.199999999997,1961.9000000044762,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,46
17,1719928555206,02/07/2024 13:55:55,1719935755206,2,02/07/2024 17:55:55,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,1,Instructions3,Screen 1,d2amsh,1,continue,,2911.8000000059546,2898.199999999997,2911.8000000059546,2911.8000000059546,2898.199999999997,2911.8000000059546,1,2911.8000000059546,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,47
18,1719928555207,02/07/2024 13:55:55,1719935755207,2,02/07/2024 17:55:55,86579,59,task-brwb,,38685756,280560572506129,11356556,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x754,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_9,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719928678855,02/07/2024 13:57:58,1719935878855,2,02/07/2024 17:57:58,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719928694479,02/07/2024 13:58:14,1719935894479,2,02/07/2024 17:58:14,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,continue,,15632.790999999626,15616.380999999998,15632.790999999626,15632.790999999626,15616.380999999998,15632.790999999626,1,15632.790999999626,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,44
3,1719928694484,02/07/2024 13:58:14,1719935894484,2,02/07/2024 17:58:14,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,response,regional (z.B. in einem Landtag),14536.222999999998,15616.380999999998,15633.045999999995,14536.222999999998,15616.380999999998,15633.045999999995,1,14536.222999999998,1096.8229999999967,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,44
4,1719928697558,02/07/2024 13:58:17,1719935897558,2,02/07/2024 17:58:17,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,3097.909999999629,3083.308000000001,3097.909999999629,3097.909999999629,3083.308000000001,3097.909999999629,1,3097.909999999629,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A3.mp3,non-st,,44
5,1719928705472,02/07/2024 13:58:25,1719935905472,2,02/07/2024 17:58:25,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,11011.409999999629,10999.254,11011.409999999629,11011.409999999629,10999.254,11011.409999999629,1,11011.409999999629,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A3.mp3,non-st,,44
6,1719928707332,02/07/2024 13:58:27,1719935907332,2,02/07/2024 17:58:27,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,12871.009999999256,12866.524999999998,12871.009999999256,12871.009999999256,12866.524999999998,12871.009999999256,1,12871.009999999256,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A3.mp3,non-st,,44
7,1719928715224,02/07/2024 13:58:35,1719935915224,2,02/07/2024 17:58:35,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,20763.709999999443,20749.19,20763.709999999443,20763.709999999443,20749.19,20763.709999999443,1,20763.709999999443,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A3.mp3,non-st,,44
8,1719928721340,02/07/2024 13:58:41,1719935921340,2,02/07/2024 17:58:41,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,26879.81,26866.284000000003,26879.81,26879.81,26866.284000000003,26879.81,1,26879.81,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A3.mp3,non-st,,44
9,1719928729236,02/07/2024 13:58:49,1719935929236,2,02/07/2024 17:58:49,86579,59,task-brwb,,38685967,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,34775.70999999944,34762.486000000004,34775.70999999944,34775.70999999944,34762.486000000004,34775.70999999944,1,34775.70999999944,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A3.mp3,non-st,,44
